IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110004433,SESAPI-PI/MDER/DG/GE/GAE/CEN,Coordenação de Enfermagem Neonatal da MDER - SESAPI-PI,N,N,N
110004940,SESAPI-PI/MDER/GE/GAE/CEN/SCPN,Supervisão Centro de Parto Normal da MDER -SESAPI-PI,N,N,N
110004434,SESAPI-PI/MDER/GE/GAE/CEN/SEA,Supervisão de Enfermagem Ambulatorial da MDER - SESAPI-PI,N,N,N
110009254,SESAPI-PI/NHRP/DG/GA/EM,Equipe Multi do NHRP - SESAPI - PI,N,N,N
110009253,SESAPI-PI/NHRP/DG/GA/FRT,Fisioterapia RT do NHRP - SESAPI - PI,N,N,N
110009251,SESAPI-PI/NHRP/DG/GA/SECM,Supervisão de Enfermagem da Clínica Médica do NHRP - SESAPI - PI,N,N,N
110009252,SESAPI-PI/NHRP/DG/GA/SEQNSP,Supervisão Enfermagem Qualidade e NSP do NHRP - SESAPI - PI,N,N,N
110009250,SESAPI-PI/NHRP/DG/GA/SEUTI,Supervisão de Enfermagem UTI do NHRP - SESAPI - PI,N,N,N
110009249,SESAPI-PI/NHRP/DG/GA/SFRT,Supervisão de Farmácia RT do NHRP - SESAPI - PI,N,N,N
110009248,SESAPI-PI/NHRP/DG/GADM/CAA,Coordenação de Áreas de Apoio do NHRP - SESAPI - PI,N,N,N
110008715,SESAPI-PI/SUGAD/DUAB/GCON/CAL,Coordenação de Adesão e Liberação - SESAPI-PI,N,N,N
110008714,SESAPI-PI/SUGAD/DUAB/GCON/CCON,Coordenação de Contratos - SESAPI-PI,N,N,N
110008711,SESAPI-PI/SUGAD/DUAB/GEAB/CAF,Coordenação de Abastecimento Farmacêutico - SESAPI-PI,N,N,N
110008709,SESAPI-PI/SUGAD/DUAB/GEAB/CAP,Coordenação de Almoxarifado e Patrimônio - SESAPI-PI,N,N,N
110008710,SESAPI-PI/SUGAD/DUAB/GEAB/CDH,Coordenação de Demandas Hospitalares - SESAPI-PI,N,N,N
110001790,SESAPI-PI/SUGAD/DUAD/GA/CSA,Coordenação de Serviços de Apoio - SESAPI-PI,N,N,N
110002874,SESAPI-PI/SUGAD/DUGP/CETSUS,Coordenação da Escola Técnica do Sus - Sesapi-Pi,N,N,N
110002883,SESAPI-PI/SUGAD/DUGP/GAP/CCF,Coordenação de Cadastro e Folha - Sesapi-Pi,N,N,N
110002893,SESAPI-PI/SUGAD/DUGP/SISPON,Supervisão do Sistema de Ponto Eletrônico - Sesapi-Pi,N,N,N
110009065,SESAPI-PI/SUGAD/DUP/GECON/GCMP,GESTOR E COMISSÃO DE MONITORAMENTO DAS PARCERIAS - SESAPI - PI,N,N,N
110006997,SESAPI-PI/SUGAD/DUTEC/APOIO,Apoio da DUTEC - SESAPI - PI,N,N,N
110011204,SESAPI-PI/SUGAD/DUTEC/CUIDARPI,Cuidar Piauí - SESAPI - PI,N,N,N
110003265,SESAPI-PI/SUGMAC/CET/GET/NA,Núcleo Administrativo do Cet - SESAPI-PI,N,N,N
110011078,SESAPI-PI/SUGMAC/DUAF/CFT/ATS,Comissão de Farmácia Terapêutica e de Avaliação de Tecnologias em Saúde - SESAPI-PI,N,N,N
110007927,SESAPI-PI/SUGMAC/DUAF/GT/AUD,Auditoria da DUAF - SESAPI - PI,N,N,N
110007968,SESAPI-PI/SUGMAC/DUAF/GT/CAD,Cadastro da DUAF - SESAPI - PI,N,N,N
110007925,SESAPI-PI/SUGMAC/DUAF/GT/REC,Recepção da DUAF - SESAPI - PI,N,N,N
110010634,SESAPI-PI/SUGMAC/DUCARA/CNRAC,CNRAC - SESAPI - PI,N,N,N
110008684,SESAPI-PI/SUGMAC/DUCARA/CONF,Conferência de Documentos da Ducara- SESAPI - PI,N,N,N
110003255,SESAPI-PI/SUGMAC/DUCARA/GAUD,Gerência de Auditoria - SESAPI-PI,N,N,N
110004847,SESAPI-PI/SUGMAC/DUCARA/GCA,Gerência de Controle e Avaliação - SESAPI-PI,N,N,N
110004414,SESAPI-PI/SUGMAC/DUCARA/GCRE,Gerência do Complexo Regulador Estadual - SESAPI-PI,N,N,N
110009317,SESAPI-PI/SUGMAC/DUCARA/RAPDC,Rede de Crônicas - SESAPI - PI,N,N,N
110007452,SESAPI-PI/SUGMAC/DUCARA/TFD,Coordenação de Regulação de Tratamento Fora de Domicílio - SESAPI-PI,N,N,N
110010244,SESAPI-PI/SUGMAC/DUDOH/CET/GET,Gerência Estadual de Transplantes do Piauí - SESAPI-PI,N,N,N
110008654,SESAPI-PI/SUGMAC/DUDOH/ENGC,Engenharia Clínica da DUDOH - SESAPI-PI,N,N,N
110003311,SESAPI-PI/SUGMAC/DUDOH/HAA,Hospital Areolino de Abreu - SESAPI-PI,N,N,N
110003312,SESAPI-PI/SUGMAC/DUDOH/HAA/DG,Diretoria Geral do Haa - SESAPI-PI,N,N,N
110004425,SESAPI-PI/SUGMAC/DUDOH/HECC,Hospital Estadual Colônia do Carpina,N,N,N
110004426,SESAPI-PI/SUGMAC/DUDOH/HECC/DG,Diretoria Geral do HECC - SESAPI-PI,N,N,N
110003325,SESAPI-PI/SUGMAC/DUDOH/HEDA,Hospital Estadual Dirceu Arcoverde - SESAPI - PI,N,N,N
110003326,SESAPI-PI/SUGMAC/DUDOH/HEDA/DG,Diretoria Geral do Heda - SESAPI-PI,N,N,N
110003983,SESAPI-PI/SUGMAC/DUDOH/HEDC,Hospital Estadual Domingos Chaves - SESAPI-PI,N,N,N
110003984,SESAPI-PI/SUGMAC/DUDOH/HEDC/DG,Diretoria Geral do HEDC - SESAPI-PI,N,N,N
110003458,SESAPI-PI/SUGMAC/DUDOH/HEGCB,Hospital Estadual Gerson Castelo Branco - SESAPI-PI,N,N,N
110003348,SESAPI-PI/SUGMAC/DUDOH/HEJBM,Hospital Estadual Júlio Borges de Macedo - SESAPI-PI,N,N,N
110003397,SESAPI-PI/SUGMAC/DUDOH/HEJFM,Hospital Estadual José Furtado de Mendonça - SESAPI-PI,N,N,N
110003300,SESAPI-PI/SUGMAC/DUDOH/HEJH,Hospital Estadual Júlio Hartman - SESAPI-PI,N,N,N
110003301,SESAPI-PI/SUGMAC/DUDOH/HEJH/DG,Diretoria Geral do Hejh - SESAPI-PI,N,N,N
110004007,SESAPI-PI/SUGMAC/DUDOH/HEJMF,Hospital Estadual José de Moura Fé - SESAPI-PI,N,N,N
110003364,SESAPI-PI/SUGMAC/DUDOH/HENM,Hospital Estadual Norberto Moura - SESAPI-PI,N,N,N
110003365,SESAPI-PI/SUGMAC/DUDOH/HENM/DG,Diretoria Administrativa do Henm - SESAPI-PI,N,N,N
110003405,SESAPI-PI/SUGMAC/DUDOH/HFAC,Hospital Dr. Francisco Ayres Cavalcante - SESAPI-PI (Amarante),N,N,N
110003406,SESAPI-PI/SUGMAC/DUDOH/HFAC/DG,Diretoria Geral do Hfac - SESAPI-PI,N,N,N
110003195,SESAPI-PI/SUGMAC/DUDOH/HGV/DG,Diretoria Geral do HGV - SESAPI-PI,N,N,N
110003244,SESAPI-PI/SUGMAC/DUDOH/HILP,Hospital Infantil Lucídio Portela - SESAPI-PI,N,N,N
110003245,SESAPI-PI/SUGMAC/DUDOH/HILP/DG,Diretoria Geral do HILP - SESAPI-PI,N,N,N
110003389,SESAPI-PI/SUGMAC/DUDOH/HJLM,Hospital João Luis de Moraes - SESAPI-PI,N,N,N
110003390,SESAPI-PI/SUGMAC/DUDOH/HJLM/DG,Diretoria Geral do Hjlm - SESAPI-PI,N,N,N
110003664,SESAPI-PI/SUGMAC/DUDOH/HJPC,Hospital Regional Doutor João Pacheco Cavalcante - SESAPI-PI,N,N,N
110003665,SESAPI-PI/SUGMAC/DUDOH/HJPC/DG,Diretoria Geral do HJPC - SESAPI-PI,N,N,N
110003283,SESAPI-PI/SUGMAC/DUDOH/HRCM,Hospital Regional de Campo Maior - SESAPI-PI,N,N,N
110003284,SESAPI-PI/SUGMAC/DUDOH/HRCM/DG,Diretoria Geral do Hrcm - SESAPI-PI,N,N,N
110003871,SESAPI-PI/SUGMAC/DUDOH/HRCR,Hospital Regional Chagas Rodrigues - SESAPI-PI,N,N,N
110003872,SESAPI-PI/SUGMAC/DUDOH/HRCR/DG,Diretoria Geral do HRCR - SESAPI-PI,N,N,N
110003476,SESAPI-PI/SUGMAC/DUDOH/HRDC,Hospital Regional Deolindo Couto - SESAPI-PI,N,N,N
110003477,SESAPI-PI/SUGMAC/DUDOH/HRDC/DG,Diretoria Geral do Hrdc - SESAPI-PI,N,N,N
110003478,SESAPI-PI/SUGMAC/DUDOH/HRDC/OU,Ouvidoria do Hrdc - SESAPI-PI,N,N,N
110003342,SESAPI-PI/SUGMAC/DUDOH/HREP,Hospital Regional Eustáquio Portela - SESAPI-PI,N,N,N
110003343,SESAPI-PI/SUGMAC/DUDOH/HREP/DG,Diretoria Geral do Hrep - SESAPI-PI,N,N,N
110003946,SESAPI-PI/SUGMAC/DUDOH/HRJL,Hospital Regional Justino Luz - SESAPI-PI,N,N,N
110003947,SESAPI-PI/SUGMAC/DUDOH/HRJL/DG,Diretoria Geral do HRJL - SESAPI-PI,N,N,N
110004157,SESAPI-PI/SUGMAC/DUDOH/HRLM,HOSPITAL REGIONAL LEÔNIDAS MELO  - SESAPI-PI,N,N,N
110004159,SESAPI-PI/SUGMAC/DUDOH/HRLM/DG,Diretoria Geral do HRLM - SESAPI-PI,N,N,N
110003419,SESAPI-PI/SUGMAC/DUDOH/HRMSS,Hospital Regional Manoel de Sousa Santos - SESAPI-PI,N,N,N
110003658,SESAPI-PI/SUGMAC/DUDOH/HRSCF,Hospital Regional Senador Cândido Ferraz - Sesapi-Pi,N,N,N
110003589,SESAPI-PI/SUGMAC/DUDOH/HRSDA,HOSPITAL REGIONAL SENADOR DIRCEU ARCOVERDE - SESAPI-PI,N,N,N
110003428,SESAPI-PI/SUGMAC/DUDOH/HRTN,Hospital Regional Tibério Nunes - SESAPI-PI,N,N,N
110003429,SESAPI-PI/SUGMAC/DUDOH/HRTN/DG,Diretoria Geral da Hrtn - SESAPI-PI,N,N,N
110003726,SESAPI-PI/SUGMAC/DUDOH/HTNB,Hospital Teresinha Nunes de Barros - SESAPI-PI,N,N,N
110003727,SESAPI-PI/SUGMAC/DUDOH/HTNB/DG,Diretoria Geral do HTNB - SESAPI-PI,N,N,N
110003707,SESAPI-PI/SUGMAC/DUDOH/IDTNP,Instituto de Doenças Tropicais Natan Portella - SESAPI-PI,N,N,N
110003184,SESAPI-PI/SUGMAC/DUDOH/MDER,Maternidade Dona Evangelina Rosa - SESAPI-PI,N,N,N
110003185,SESAPI-PI/SUGMAC/DUDOH/MDER/DG,Direção Geral da MDER - SESAPI-PI,N,N,N
110009241,SESAPI-PI/SUGMAC/DUDOH/NHRP,Novo Hospital Regional de Picos - SESAPI - PI,N,N,N
110009242,SESAPI-PI/SUGMAC/DUDOH/NHRP/DG,Diretoria Geral do Novo Hospital Regional de Picos - SESAPI - PI,N,N,N
110003560,SESAPI-PI/SUGMAC/DUDOH/UIM/DG,Diretoria Geral da Unidade do Mocambinho - SESAPI-PI,N,N,N
110003995,SESAPI-PI/SUGMAC/DUDOH/UMSAL,Unidade Mista de Saúde de Avelino Lopes - SESAPI-PI,N,N,N
110003380,SESAPI-PI/SUGMAC/DUDOH/UMSFBS,Unidade Mista de Saúde Félix Barroso da Silva - SESAPI-PI,N,N,N
110004138,SESAPI-PI/SUGMAC/DUDOH/UMSI,Unidade Mista de Saúde de Itainopólis - SESAPI-PI,N,N,N
110004144,SESAPI-PI/SUGMAC/DUDOH/UMSI/DG,Diretoria Geral do UMSI - SESAPI-PI,N,N,N
110003277,SESAPI-PI/SUGMAC/DUDOH/UMSLJB,Unidade Mista de Saúde Luiz Josino de Barros - Bocaina - SESAPI-PI,N,N,N
110003436,SESAPI-PI/SUGMAC/DUDOH/UMSPL,Unidade Mista de Saúde Pedro Lopes - SESAPI-PI,N,N,N
110003336,SESAPI-PI/SUGMAC/DUDOH/UMSSF,Unidade Mista de Saúde de Santa Filomena - SESAPI-PI,N,N,N
110009141,SESAPI-PI/SUGMAC/DUDOH/UPA,Unidade de Pronto Atendimento de Picos,N,N,N
110011276,SESAPI-PI/SUGMAC/DUGES/CEMA,Comissão Especial de Monitoramento e Avaliação - SESAPI-PI,N,N,N
110010521,SESAPI-PI/SUGMAC/DUGES/GTAD,Gerência Técnica Administrativa da DUGES - SESAPI - PI,N,N,N
110010522,SESAPI-PI/SUGMAC/DUGES/GTAS,Gerência Técnica Assistencial da DUGES - SESAPI - PI,N,N,N
110010839,SESAPI-PI/SUGMAC/DUSD/APOIO,Apoio da Diretoria de Unidade de Saúde Digital - SESAPI -PI,N,N,N
110007630,SESAPI-PI/SUGMAC/HEMOPI/DG/AT,Assessoria Técnica do HEMOPI - SESAPI - PI,N,N,N
110003504,SESAPI-PI/SUGMAC/HEMOPI/DG/GAF,Gerência Administrativa e Financeira do HEMOPI - SESAPI-PI,N,N,N
110003569,SESAPI-PI/SUGMAC/HEMOPI/DG/GCD,Gerência de Captação de Doadores do HEMOPI - SESAPI-PI,N,N,N
110003572,SESAPI-PI/SUGMAC/HEMOPI/DG/GH,Gerência de Hematologia do HEMOPI - SESAPI-PI,N,N,N
110009358,SESAPI-PI/SUGMAC/HEMOPI/DG/GHR,Gerência de Hemorrede do HEMOPI - SESAPI-PI,N,N,N
110003574,SESAPI-PI/SUGMAC/HEMOPI/DG/GHT,Gerência de Hemoterapia do HEMOPI - SESAPI-PI,N,N,N
110010855,SESAPI-PI/SUPAT/CRS/CRSCM/SAF,Supervisão Administrativa e Financeira da CRS de Campo Maior - SESAPI-PI,N,N,N
110010047,SESAPI-PI/SUPAT/CRS/CRSF/AF,Assistência Farmacêutica da CRS de Floriano - SESAPI-PI,N,N,N
110010045,SESAPI-PI/SUPAT/CRS/CRSF/ASS,Assesoria da CRS de Floriano - SESAPI-PI,N,N,N
110010048,SESAPI-PI/SUPAT/CRS/CRSF/LACEN,LACEN de Floriano - SESAPI-PI,N,N,N
110010049,SESAPI-PI/SUPAT/CRS/CRSF/RH,Recursos Humanos da CRS de Floriano - SESAPI-PI,N,N,N
110010050,SESAPI-PI/SUPAT/CRS/CRSF/RH/SG,Serviços Gerais da CRS de Floriano - SESAPI-PI,N,N,N
110010043,SESAPI-PI/SUPAT/CRS/CRSF/SAS,Supervisão de Atenção a Saúde da CRS de Floriano - SESAPI-PI,N,N,N
110010041,SESAPI-PI/SUPAT/CRS/CRSF/SF,Supervisão Financeira da CRS de Floriano - SESAPI-PI,N,N,N
110010044,SESAPI-PI/SUPAT/CRS/CRSF/SRO,Supervisão de Registro de Obito da CRS de Floriano - SESAPI-PI,N,N,N
110010042,SESAPI-PI/SUPAT/CRS/CRSF/SVS,Supervisão de Vigilância em Saúde da CRS de Floriano - SESAPI-PI,N,N,N
110010046,SESAPI-PI/SUPAT/CRS/CRSF/TFD,Tratamento Fora de Domicilio da CRS de Floriano - SESAPI-PI,N,N,N
110011082,SESAPI-PI/SUPAT/CRS/CRSO/ADO,Supervisão Administrativa Financeira de Oeiras - SESAPI - PI,N,N,N
110011080,SESAPI-PI/SUPAT/CRS/CRSO/ASO,Supervisão de Atenção em Saúde de Oeiras - SESAPI - PI,N,N,N
110011084,SESAPI-PI/SUPAT/CRS/CRSO/ASSR,Assessoria da Coordenação Regional de Oeiras - SESAPI - PI,N,N,N
110011083,SESAPI-PI/SUPAT/CRS/CRSO/RFO,Rede de Frios (Imunização) de Oeiras - SESAPI - PI,N,N,N
110011081,SESAPI-PI/SUPAT/CRS/CRSO/VSO,Supervisão de Vigilância em Saúde de Oeiras - SESAPI - PI,N,N,N
110007685,SESAPI-PI/SUPAT/CRS/CRSP/AT,Assessoria Técnica da IX Regional de Saúde - SESAPI - PI,N,N,N
110004152,SESAPI-PI/SUPAT/CRS/CRSP/NRSF,Núcleo Regional de Saúde de Fronteiras - SESAPI-PI,N,N,N
110007686,SESAPI-PI/SUPAT/CRS/CRSP/SAF,Supervisão Administrativa e Financeira da IX Regional de Saúde - SESAPI - PI,N,N,N
110007687,SESAPI-PI/SUPAT/CRS/CRSP/SAS,Supervisão Atenção a Saúde da IX Regional de Saúde - SESAPI - PI,N,N,N
110007684,SESAPI-PI/SUPAT/CRS/CRSP/SE,Secretaria Executiva da IX Regional de Saúde - SESAPI - PI,N,N,N
110007689,SESAPI-PI/SUPAT/CRS/CRSP/SMA,Supervisão de Monitoramento e Avaliação da IX Regional de Saúde - SESAPI - PI,N,N,N
110007688,SESAPI-PI/SUPAT/CRS/CRSP/SVS,Supervisão de Vigilância em Saúde da IX Regional de Saúde - SESAPI - PI,N,N,N
110007690,SESAPI-PI/SUPAT/CRS/CRSP/TFD,Tratamento Fora de Domicilio da IX Regional de Saúde - SESAPI - PI,N,N,N
110008942,SESAPI-PI/SUPAT/CRS/CRSPHB/AP,Atenção Primária da CRSPHB - SESAPI-PI,N,N,N
110008984,SESAPI-PI/SUPAT/CRS/CRSPHB/EX,Externo do CRSPHB - SESAPI - PI,N,N,N
110008980,SESAPI-PI/SUPAT/CRS/CRSPHB/IMU,Imunização do CRSPHB - SESAPI - PI,N,N,N
110008941,SESAPI-PI/SUPAT/CRS/CRSPHB/REG,Regulação da CRSPHB - SESAPI-PI,N,N,N
110008936,SESAPI-PI/SUPAT/CRS/CRSPHB/RH,Recursos Humanos da CRSPHB - SESAPI-PI,N,N,N
110008933,SESAPI-PI/SUPAT/CRS/CRSPHB/SAF,Supervisão Administrativa Financeira da CRSPHB - SESAPI-PI,N,N,N
110008937,SESAPI-PI/SUPAT/CRS/CRSPHB/SAS,Supervisão de Atenção à Saúde da CRSPHB - SESAPI-PI,N,N,N
110008934,SESAPI-PI/SUPAT/CRS/CRSPHB/SG,Serviços Gerais da CRSPHB - SESAPI-PI,N,N,N
110008939,SESAPI-PI/SUPAT/CRS/CRSPHB/SMA,Supervisão de Monitoria e Avaliação da CRSPHB - SESAPI-PI,N,N,N
110008935,SESAPI-PI/SUPAT/CRS/CRSPHB/SV,Serviços de Vigilância da CRSPHB - SESAPI-PI,N,N,N
110008938,SESAPI-PI/SUPAT/CRS/CRSPHB/SVS,Supervisão de Vigilância em Saúde da CRSPHB - SESAPI-PI,N,N,N
110008940,SESAPI-PI/SUPAT/CRS/CRSPHB/TFD,Tratamento Fora de Domicílio da CRSPHB - SESAPI-PI,N,N,N
110009079,SESAPI-PI/SUPAT/CRS/CRSPIR/TFD,Tratamento Fora de Domicilio da III Regional de Saúde - SESAPI - PI,N,N,N
110010408,SESAPI-PI/SUPAT/CRS/CRSSRN/TFD,Tratamento Fora de Domicílio da CRS de São Raimundo Nonato - SESAPI-PI,N,N,N
110009691,SESAPI-PI/SUPAT/CRS/CRST/ADM,Administração da Coordenação Regional de Saúde de Teresina - SESAPI-PI,N,N,N
110009692,SESAPI-PI/SUPAT/CRS/CRST/TEC,Técnico da Coordenação Regional de Saúde de Teresina - SESAPI-PI,N,N,N
110010099,SESAPI-PI/SUPAT/CRS/CRSV/AF,Assistência Farmacêutica da XII CRS - SESAPI-PI,N,N,N
110010096,SESAPI-PI/SUPAT/CRS/CRSV/SAF,Supervisão Administrativa Financeira da XII CRS - SESAPI-PI,N,N,N
110010097,SESAPI-PI/SUPAT/CRS/CRSV/SAS,Supervisão de Atenção a Saúde da XII CRS - SESAPI-PI,N,N,N
110010098,SESAPI-PI/SUPAT/CRS/CRSV/SMA,Supervisão de Monitoramento e Avaliação da XII CRS - SESAPI-PI,N,N,N
110010100,SESAPI-PI/SUPAT/CRS/CRSV/SVS,Supervisão de Vigilância em Saúde da XII CRS - SESAPI-PI,N,N,N
110003211,SESAPI-PI/SUPAT/DASM/GASM/CAPS,Coordenação de CAPS - SESAPI-PI,N,N,N
110009685,SESAPI-PI/SUPAT/DASM/GASM/EAP,EAP- SERVIÇO DE AVALIAÇÃO E ACOMPANHAMENTO DE MEDIDAS TERAPÊUTICAS APLICÁVEIS À PESSOA COM TRANSTORNO MENTAL EM CONFLITO COM A LEI,N,N,N
110010581,SESAPI-PI/SUPAT/DASM/GASM/LSM,LEITOS  - SESAPI-PI,N,N,N
110010582,SESAPI-PI/SUPAT/DASM/GASM/SRT,Coordenação de Serviço Residencial Terapêutico - SESAPI - PI,N,N,N
110007574,SESAPI-PI/SUPAT/DASM/GPS/MPV,Minutos Pela Vida - SESAPI - PI,N,N,N
110003036,SESAPI-PI/SUPAT/DIVISA/CEREST,Centro de Estadual de Referencia em Saúde do Trabalhador -  SESAPI-PI,N,N,N
110003163,SESAPI-PI/SUPAT/DIVISA/GAIP,Gerência de Análise e Instrução Processual - SESAPI-PI,N,N,N
110003164,SESAPI-PI/SUPAT/DIVISA/GAIR,Gerência de Administração e Integração Regional - SESAPI-PI,N,N,N
110003172,SESAPI-PI/SUPAT/DIVISA/GAIR/CC,Coordenação de Cadastro - SESAPI-PI,N,N,N
110003173,SESAPI-PI/SUPAT/DIVISA/GAIR/CI,Coordenação de Informação em Vigilância Sanitária - SESAPI-PI,N,N,N
110003166,SESAPI-PI/SUPAT/DIVISA/GAIR/CO,Copa DIVISA - SESAPI-PI,N,N,N
110003170,SESAPI-PI/SUPAT/DIVISA/GAIR/LI,Limpeza DIVISA - SESAPI-PI,N,N,N
110003167,SESAPI-PI/SUPAT/DIVISA/GAIR/MO,Motoristas DIVISA - SESAPI-PI,N,N,N
110003165,SESAPI-PI/SUPAT/DIVISA/GAIR/RE,Recepção DIVISA - SESAPI-PI,N,N,N
110003168,SESAPI-PI/SUPAT/DIVISA/GAIR/XE,Xerox - SESAPI-PI,N,N,N
110003174,SESAPI-PI/SUPAT/DIVISA/GCES,Gerência de Controle de Estabelecimento de Saúde - SESAPI-PI,N,N,N
110003176,SESAPI-PI/SUPAT/DIVISA/GCSP,Gerência de Controle de Serviços e Produtos - SESAPI-PI,N,N,N
110003177,SESAPI-PI/SUPAT/DIVISA/GCSP/CR,Coordenação de Radiodiagnóstico - SESAPI-PI,N,N,N
110008126,SESAPI-PI/SUPAT/DUVAS/CEPMMIF,"Coordenação Estadual de Prevenção de Mortalidade Materna, Infantil e Fetal do Estado do Piauí - SESAPI - PI",N,N,N
110008998,SESAPI-PI/SUPAT/DUVAS/CPSUS,CPlanifica SUS - SESAPI-PI,N,N,N
110010234,SESAPI-PI/SUPAT/DUVAS/CRALYNE,Coordenação da Rede Alyne - SESAPI-PI,N,N,N
110008623,SESAPI-PI/SUPAT/DUVAS/GAPS/CSB,Coordenação de Saúde Bucal - SESAPI-PI,N,N,N
110003209,SESAPI-PI/SUPAT/DUVAS/GAS/CACA,Coordenação de Atenção à Criança e Adolescente - SESAPI-PI,N,N,N
110003212,SESAPI-PI/SUPAT/DUVAS/GAS/CAPD,Coordenação de Atenção à Saúde da Pessoa com Deficiência - SESAPI-PI,N,N,N
110003214,SESAPI-PI/SUPAT/DUVAS/GAS/CASI,Coordenação de Atenção à Saúde do Adulto Idoso - SESAPI-PI,N,N,N
110003208,SESAPI-PI/SUPAT/DUVAS/GAS/CASM,Coordenação de Atenção à Saúde da Mulher - SESAPI-PI,N,N,N
110003494,SESAPI-PI/SUPAT/DUVAS/GAS/CDT,Coordenação de Doenças Transmissíveis - SESAPI-PI,N,N,N
110003512,SESAPI-PI/SUPAT/DUVAS/GAS/CEQ,Coordenação de Equidade - SESAPI-PI,N,N,N
110010328,SESAPI-PI/SUPAT/DUVAS/GUAM/E1A,Equipe assistencial 1A - SESAPI - PI,N,N,N
110010329,SESAPI-PI/SUPAT/DUVAS/GUAM/E1B,Equipe assistencial 1B - SESAPI - PI,N,N,N
110010330,SESAPI-PI/SUPAT/DUVAS/GUAM/E2A,Equipe assistencial 2A - SESAPI - PI,N,N,N
110010331,SESAPI-PI/SUPAT/DUVAS/GUAM/E2B,Equipe assistencial 2B - SESAPI - PI,N,N,N
110003207,SESAPI-PI/SUPAT/DUVAS/GVS/CE,Coordenação de Epidemiologia - SESAPI-PI,N,N,N
110003205,SESAPI-PI/SUPAT/DUVAS/GVS/CI,Coordenação de Imunização - SESAPI-PI,N,N,N
110003206,SESAPI-PI/SUPAT/DUVAS/GVS/CVA,Coordenação de Vigilância Ambiental - SESAPI-PI,N,N,N
110006013,SESAPI-PI/SUPAT/LACEN/DTA/CCQP,Coordenação de Controle e  Qualidade dos  Produtos do LACEN - SESAPI-PI,N,N,N
110003711,SESAPI-PI/SUPAT/LACEN/DTA/CPC,Coordenação de Patologia Clinica do LACEN - SESAPI-PI,N,N,N
110004482,SESAPI-PI/SUPAT/LACEN/DTA/CQB,Coordenação de Qualidade e Biossegurança do LACEN - SESAPI-PI,N,N,N
110004725,SESAPI-PI/SUPAT/LACEN/GAF/CMSG,Coordenação de Materiais e Serviços Gerais do LACEN - SESAPI-PI,N,N,N
110009342,SESAPI-PI/SUPAT/LACEN/GAF/CPD,Centro de Processamento de Dados do LACEN - Sesapi-Pi,N,N,N
110011147,SESAPI-PI/TFD/AUD2/SC/PC,Prestação de Contas do TFD - SESAPI - PI,N,N,N
110004947,SESAPI-PI/UIM/DG/DAF/ALM/SC,Setor de Compras do UIM - SESAPI-PI,N,N,N
110011144,SESAPI-PI/UIM/DG/DAF/LAUDO,Laudos da Unidade Integrada do Mocambinho - SESAPI-PI,N,N,N
110005051,SESAPI-PI/UIM/DG/DAF/LI,Setor de Licitação da UIM - SESAPI-PI,N,N,N
110004083,SESAPI-PI/UIM/DG/DAF/SVE,Vigilância do UIM - SESAPI-PI,N,N,N
110004084,SESAPI-PI/UIM/DG/DAF/TI,Tecnologia da Informação do UIM - SESAPI-PI,N,N,N
110004786,SESAPI-PI/UIM/DG/DC/CN/COZ,Cozinheiras do UIM - SESAPI-PI,N,N,N
110004073,SESAPI-PI/UIM/DG/DC/CN/NUT,Nutricionista do UIM - SESAPI-PI,N,N,N
110004067,SESAPI-PI/UIM/DG/DC/SAME,Serviço de Atendimento Médico Especializado do UIM - SESAPI-PI,N,N,N
110004670,SESAPI-PI/UIM/DG/DC/SAME/CIT,Citologia do UIM - SESAPI-PI,N,N,N
110004674,SESAPI-PI/UIM/DG/DC/SAME/LAB,Laboratório do UIM - SESAPI-PI,N,N,N
110004618,SESAPI-PI/UIM/DG/DC/SAME/VAC,Vacina UIM - SESAPI-PI,N,N,N
110004068,SESAPI-PI/UIM/DG/DC/UE,Urgência e Emergência do UIM - SESAPI-PI,N,N,N
110004615,SESAPI-PI/UIM/DG/DC/UE/REC,Recepção do UIM - SESAPI-PI,N,N,N
110004077,SESAPI-PI/UIM/DG/GC/CO/OD,Odontologia do UIM - SESAPI-PI,N,N,N
110004065,SESAPI-PI/UIM/DG/GC/CR/RX,Raio-X do UIM - SESAPI-PI,N,N,N
110004085,SESAPI-PI/UIM/DG/GE/EE,Expurgo e Esterilização do UIM - SESAPI-PI,N,N,N
110004071,SESAPI-PI/UIM/DG/GE/IADC,Internação Clínica do UIM - SESAPI-PI,N,N,N
110004082,SESAPI-PI/UIM/DG/GE/TEUE,Técnicos em Enfermagem Urgência e Emergência do UIM - SESAPI-PI,N,N,N
110004003,SESAPI-PI/UMSAL/DAF/AA/REC/AL,Almoxarifado do UMSAL - SESAPI-PI,N,N,N
110004001,SESAPI-PI/UMSAL/DG/DAF/AA,Auxiliar Administrativo do UMSAL - SESAPI-PI,N,N,N
110004002,SESAPI-PI/UMSAL/DG/DAF/AA/REC,Recepção do UMSAL - SESAPI-PI,N,N,N
110003998,SESAPI-PI/UMSAL/DG/GE/ENF,Enfermagem do UMSAL - SESAPI-PI,N,N,N
110003280,SESAPI-PI/UMSLJB/DG/ADM/FIN,Financeiro da Ums de Bocaina - SESAPI-PI,N,N,N
